,sid,opt1_exp_rank,opt2_exp_rank,treatment,gender,grade,rxntime,choice_LR,option1,option2,opt1_imp_rank,opt2_imp_rank,chosen_opt,icr_half,icr_full,tv_half,tv_full,ice_half,ice_full,age_group,high_opt,low_opt,high_low_choice,max-amount-ind,min-amount-ind,max-prob-ind,max-prob-max-amount,min-prob-ind,min-prob-min-amount,all_risk,max_self_ind,max_self_max_other,max_self_min_other,min_self_ind,min_self_max_other,min_self_min_other,max_other_ind,max_other_max_self,min_other_ind,min_other_min_self,max_social_ind,max_social_max_self,max_social_max_other,min_social_ind,min_social_max_self,min_social_max_other,all_social,order
1652,88204,3,6,Goods,0,3,1.646298006,2,4,5,2,6,2,0.0,0,0.0,0,0.0,0,2&3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
1653,88204,3,6,Goods,0,3,4.453111681,1,5,6,2,7,1,0.0,0,0.0,0,0.0,0,2&3,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1654,88204,2,4,Goods,0,3,3.309553276,2,1,7,2,4,2,0.0,0,1.0,1,0.0,0,2&3,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1655,88204,2,5,Goods,0,3,1.972414245,2,2,7,2,5,2,0.0,0,0.0,0,0.0,0,2&3,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1656,88204,2,6,Goods,0,3,2.413875214,2,4,7,2,6,2,0.0,0,0.0,0,0.0,0,2&3,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1657,88204,2,3,Goods,0,3,3.0629151,1,5,7,2,2,1,0.5,1,1.0,1,1.0,1,2&3,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1658,88204,2,6,Goods,0,3,2.581347009,2,6,7,2,7,2,0.0,0,0.0,0,0.0,0,2&3,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1659,88204,1,2,Risk,0,3,1.621831339,1,1,2,1,2,1,0.0,0,0.0,0,0.0,0,2&3,1,2,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1660,88204,1,3,Risk,0,3,5.086958405,1,1,3,1,2,1,0.0,0,0.0,0,0.0,0,2&3,1,3,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1661,88204,1,4,Risk,0,3,5.637378348,1,1,4,1,2,1,0.0,0,0.0,0,0.0,0,2&3,1,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1662,88204,1,5,Risk,0,3,1.655587464,1,1,5,1,5,1,0.0,0,0.0,0,0.0,0,2&3,1,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1663,88204,1,6,Risk,0,3,3.210072934,1,1,6,1,6,1,0.0,0,0.0,0,0.0,0,2&3,1,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1664,88204,1,6,Risk,0,3,2.089470655,1,1,7,1,7,1,0.0,0,0.0,0,0.0,0,2&3,1,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1665,88204,2,3,Risk,0,3,4.682274644,1,2,3,2,2,1,0.5,1,1.0,1,0.0,0,2&3,2,3,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1666,88204,2,4,Risk,0,3,1.574874074,2,2,4,2,2,2,0.5,1,1.0,1,1.0,1,2&3,2,4,2,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1667,88204,2,5,Risk,0,3,1.761634758,1,2,5,2,5,1,0.0,0,0.0,0,0.0,0,2&3,2,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1668,88204,2,6,Risk,0,3,1.818835897,1,2,6,2,6,1,0.0,0,0.0,0,0.0,0,2&3,2,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1669,88204,2,6,Risk,0,3,1.614561823,1,2,7,2,7,1,0.0,0,0.0,0,0.0,0,2&3,2,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1670,88204,3,4,Risk,0,3,1.945874644,1,3,4,2,2,1,0.5,1,1.0,1,0.0,0,2&3,3,4,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1671,88204,3,5,Risk,0,3,4.280190883,1,3,5,2,5,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1672,88204,3,6,Risk,0,3,7.448254701,1,3,6,2,6,1,0.0,0,0.0,0,0.0,0,2&3,3,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1673,88204,3,6,Risk,0,3,316.5573835,1,3,7,2,7,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1674,88204,4,5,Risk,0,3,2.315022792,1,4,5,2,5,1,0.0,0,0.0,0,0.0,0,2&3,4,5,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1675,88204,4,6,Risk,0,3,2.714947009,1,4,6,2,6,1,0.0,0,0.0,0,0.0,0,2&3,4,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1676,88204,4,6,Risk,0,3,2.089702564,1,4,7,2,7,1,0.0,0,0.0,0,0.0,0,2&3,4,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1677,88204,5,6,Risk,0,3,3.538969231,1,5,6,5,6,1,0.0,0,0.0,0,0.0,0,2&3,5,6,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1678,88204,5,6,Risk,0,3,1.825960684,1,5,7,5,7,1,0.0,0,0.0,0,0.0,0,2&3,5,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1679,88204,6,6,Risk,0,3,1.669546439,1,6,7,6,7,1,0.0,0,0.0,0,0.5,1,2&3,6,7,1,1.0,20.0,20.0,19.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
1680,88204,1,2,Social,0,3,1.92157151,2,1,2,3,2,2,0.0,0,0.0,0,1.0,1,2&3,1,2,2,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1681,88204,1,3,Social,0,3,1.8392849,2,1,3,3,1,2,0.0,0,0.0,0,1.0,1,2&3,1,3,2,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1682,88204,1,4,Social,0,3,3.27705812,1,1,4,3,3,1,0.5,1,1.0,1,0.0,0,2&3,1,4,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1683,88204,1,5,Social,0,3,4.290409117,1,1,5,3,5,1,0.0,0,1.0,1,0.0,0,2&3,1,5,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1684,88204,1,6,Social,0,3,3.699367521,1,1,6,3,7,1,0.0,0,1.0,1,0.0,0,2&3,1,6,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1685,88204,1,7,Social,0,3,7.203830199,2,1,7,3,5,2,1.0,1,3.0,3,1.0,1,2&3,1,7,2,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1686,88204,2,3,Social,0,3,2.540813675,2,2,3,2,1,2,0.0,0,0.0,0,1.0,1,2&3,2,3,2,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1687,88204,2,4,Social,0,3,8.360496866,1,2,4,2,3,1,0.0,0,1.0,1,0.0,0,2&3,2,4,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1688,88204,2,5,Social,0,3,4.499013105,1,2,5,2,5,1,0.0,0,1.0,1,0.0,0,2&3,2,5,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1689,88204,2,6,Social,0,3,2.43374188,1,2,6,2,7,1,0.0,0,1.0,1,0.0,0,2&3,2,6,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1690,88204,2,7,Social,0,3,10.72070484,2,2,7,2,5,2,1.0,1,3.0,3,1.0,1,2&3,2,7,2,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1691,88204,3,4,Social,0,3,2.185893447,1,3,4,1,3,1,0.0,0,0.0,0,0.0,0,2&3,3,4,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1692,88204,3,5,Social,0,3,2.043969801,1,3,5,1,5,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1693,88204,3,6,Social,0,3,2.007474074,1,3,6,1,7,1,0.0,0,0.0,0,0.0,0,2&3,3,6,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1694,88204,3,7,Social,0,3,2.02365641,1,3,7,1,5,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1695,88204,4,5,Social,0,3,1.879070655,1,4,5,3,5,1,0.0,0,0.0,0,0.0,0,2&3,4,5,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1696,88204,4,6,Social,0,3,1.854769801,1,4,6,3,7,1,0.0,0,0.0,0,0.0,0,2&3,4,6,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1697,88204,4,7,Social,0,3,2.880622222,1,4,7,3,5,1,0.0,0,2.0,2,0.0,0,2&3,4,7,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1698,88204,5,6,Social,0,3,2.879360114,1,5,6,5,7,1,0.0,0,0.0,0,0.0,0,2&3,5,6,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1699,88204,5,7,Social,0,3,2.43551396,1,5,7,5,5,1,0.5,1,2.0,2,0.0,0,2&3,5,7,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1700,88204,6,7,Social,0,3,2.530550997,1,6,7,7,5,1,1.0,1,2.0,2,0.0,0,2&3,6,7,1,,,,,,,,6.0,5.0,5.0,17.0,16.0,16.0,16.0,14.0,7.0,7.0,11.0,6.0,10.0,16.0,11.0,15.0,5.0,0.740740740741
1701,88205,5,7,Goods,0,3,2.239952707,1,1,4,3,7,1,0.0,0,0.0,0,0.0,0,2&3,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
1702,88205,5,6,Goods,0,3,2.051562963,1,1,6,3,6,1,0.0,0,0.0,0,0.0,0,2&3,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1703,88205,4,5,Goods,0,3,3.58428604,2,1,2,2,3,2,0.0,0,0.5,1,0.0,0,2&3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
1704,88205,4,7,Goods,0,3,1.970940741,1,2,4,2,7,1,0.0,0,0.0,0,0.0,0,2&3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
1705,88205,4,6,Goods,0,3,1.887375499,1,2,6,2,6,1,0.0,0,0.0,0,0.0,0,2&3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1706,88205,1,5,Goods,0,3,1.660945869,2,1,3,1,3,2,0.0,0,0.0,0,0.0,0,2&3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
1707,88205,1,4,Goods,0,3,2.049368661,2,2,3,1,2,2,0.0,0,0.0,0,0.0,0,2&3,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
1708,88205,1,7,Goods,0,3,1.566235897,1,3,4,1,7,1,0.0,0,0.0,0,0.0,0,2&3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
1709,88205,1,3,Goods,0,3,1.91922849,1,3,5,1,5,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
1710,88205,1,6,Goods,0,3,1.555196011,1,3,6,1,6,1,0.0,0,0.0,0,0.0,0,2&3,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1711,88205,1,2,Goods,0,3,1.858233618,1,3,7,1,4,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1712,88205,3,5,Goods,0,3,3.103620513,1,1,5,5,3,1,0.0,0,0.5,1,1.0,1,2&3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
1713,88205,3,4,Goods,0,3,2.36022849,0,2,5,5,2,0,0.5,1,1.0,2,0.5,1,2&3,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,
1714,88205,3,7,Goods,0,3,1.951618234,2,4,5,5,7,2,0.0,0,0.0,0,0.0,0,2&3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,
1715,88205,3,6,Goods,0,3,2.018610256,1,5,6,5,6,1,0.0,0,0.0,0,0.0,0,2&3,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1716,88205,6,7,Goods,0,3,3.135089459,2,4,6,6,7,2,0.0,0,0.0,0,0.0,0,2&3,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
1717,88205,2,5,Goods,0,3,5.019233048,1,1,7,4,3,1,0.0,0,0.0,0,1.0,1,2&3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1718,88205,2,4,Goods,0,3,5.750949858,1,2,7,4,2,1,0.0,0,0.5,1,1.0,1,2&3,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
1719,88205,2,7,Goods,0,3,1.920903704,2,4,7,4,7,2,0.0,0,0.0,0,0.0,0,2&3,4,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1720,88205,2,3,Goods,0,3,6.261622222,2,5,7,4,5,2,0.0,0,0.5,1,0.0,0,2&3,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1721,88205,2,6,Goods,0,3,7.280659829,2,6,7,4,6,2,0.0,0,0.0,0,0.0,0,2&3,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,
1722,88205,1,3,Risk,0,3,3.931925926,2,1,2,6,2,2,0.0,0,0.5,1,1.0,1,2&3,1,2,2,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1723,88205,1,2,Risk,0,3,3.048307122,2,1,3,6,1,2,0.0,0,0.0,0,1.0,1,2&3,1,3,2,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1724,88205,1,4,Risk,0,3,2.348308832,2,1,4,6,3,2,0.0,0,0.5,1,1.0,1,2&3,1,4,2,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1725,88205,1,5,Risk,0,3,2.539908832,2,1,5,6,3,2,0.0,0,0.0,0,1.0,1,2&3,1,5,2,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1726,88205,1,6,Risk,0,3,3.736474644,0,1,6,6,5,0,0.5,1,1.5,3,0.5,1,2&3,1,6,0,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1727,88205,1,7,Risk,0,3,7.154720798,0,1,7,6,7,0,0.5,1,0.5,1,0.5,1,2&3,1,7,0,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1728,88205,3,4,Risk,0,3,4.019396011,1,2,4,2,3,1,0.0,0,1.0,2,0.0,0,2&3,2,4,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1729,88205,3,5,Risk,0,3,6.828668946,0,2,5,2,3,0,0.5,1,1.0,2,0.5,1,2&3,2,5,0,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1730,88205,3,6,Risk,0,3,3.700981766,0,2,6,2,5,0,0.5,1,1.5,3,0.5,1,2&3,2,6,0,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1731,88205,3,7,Risk,0,3,2.386895157,1,2,7,2,7,1,0.0,0,0.0,0,0.0,0,2&3,2,7,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1732,88205,2,3,Risk,0,3,2.485505983,2,2,3,1,2,2,0.0,0,0.0,0,0.0,0,2&3,2,3,2,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1733,88205,2,4,Risk,0,3,3.470214245,1,3,4,1,3,1,0.0,0,0.0,0,0.0,0,2&3,3,4,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1734,88205,2,5,Risk,0,3,3.034777778,1,3,5,1,3,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1735,88205,2,6,Risk,0,3,4.429341311,1,3,6,1,5,1,0.0,0,0.0,0,0.0,0,2&3,3,6,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1736,88205,2,7,Risk,0,3,1.944843875,1,3,7,1,7,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1737,88205,4,5,Risk,0,3,2.995890598,1,4,5,3,3,1,0.5,1,1.0,2,0.0,0,2&3,4,5,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1738,88205,4,6,Risk,0,3,2.462825071,0,4,6,3,5,0,0.5,1,1.5,3,0.5,1,2&3,4,6,0,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1739,88205,4,7,Risk,0,3,5.107692878,1,4,7,3,7,1,0.0,0,0.0,0,0.0,0,2&3,4,7,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1740,88205,5,6,Risk,0,3,316.7504279,1,5,6,3,5,1,0.0,0,1.0,2,0.0,0,2&3,5,6,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1741,88205,5,7,Risk,0,3,6.02940057,1,5,7,3,7,1,0.0,0,0.0,0,0.0,0,2&3,5,7,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1742,88205,6,7,Risk,0,3,4.196778348,1,6,7,5,7,1,0.0,0,0.5,1,0.0,0,2&3,6,7,1,10.0,16.0,16.0,15.0,11.0,11.0,10.0,,,,,,,,,,,,,,,,,,
1743,88205,1,2,Social,0,3,3.93888433,2,1,2,3,3,2,0.5,1,1.0,1,1.0,1,2&3,1,2,2,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1744,88205,1,3,Social,0,3,6.16311339,1,1,3,3,1,1,1.0,1,2.0,2,0.0,0,2&3,1,3,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1745,88205,1,4,Social,0,3,5.383300855,2,1,4,3,1,2,0.0,0,1.0,1,1.0,1,2&3,1,4,2,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1746,88205,1,5,Social,0,3,3.733712821,1,1,5,3,5,1,0.0,0,0.0,0,0.0,0,2&3,1,5,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1747,88205,1,6,Social,0,3,2.855311681,1,1,6,3,6,1,0.0,0,0.0,0,0.0,0,2&3,1,6,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1748,88205,1,7,Social,0,3,1.993186895,1,1,7,3,7,1,0.0,0,0.0,0,0.0,0,2&3,1,7,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1749,88205,2,3,Social,0,3,5.948152137,2,2,3,3,1,2,0.0,0,1.0,1,1.0,1,2&3,2,3,2,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1750,88205,2,4,Social,0,3,4.973095726,2,2,4,3,1,2,0.0,0,0.0,0,1.0,1,2&3,2,4,2,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1751,88205,2,5,Social,0,3,4.769012536,1,2,5,3,5,1,0.0,0,0.0,0,0.0,0,2&3,2,5,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1752,88205,2,6,Social,0,3,5.1596849,1,2,6,3,6,1,0.0,0,0.0,0,0.0,0,2&3,2,6,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1753,88205,2,7,Social,0,3,3.104423932,1,2,7,3,7,1,0.0,0,0.0,0,0.0,0,2&3,2,7,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1754,88205,3,4,Social,0,3,3.257174929,1,3,4,1,1,1,0.5,1,1.0,1,0.0,0,2&3,3,4,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1755,88205,3,5,Social,0,3,4.278506553,1,3,5,1,5,1,0.0,0,0.0,0,0.0,0,2&3,3,5,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1756,88205,3,6,Social,0,3,2.375413675,1,3,6,1,6,1,0.0,0,0.0,0,0.0,0,2&3,3,6,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1757,88205,3,7,Social,0,3,3.413309402,1,3,7,1,7,1,0.0,0,0.0,0,0.0,0,2&3,3,7,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1758,88205,4,5,Social,0,3,3.281849003,1,4,5,1,5,1,0.0,0,0.0,0,0.0,0,2&3,4,5,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1759,88205,4,6,Social,0,3,2.486830769,1,4,6,1,6,1,0.0,0,0.0,0,0.0,0,2&3,4,6,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1760,88205,4,7,Social,0,3,4.149519658,1,4,7,1,7,1,0.0,0,0.0,0,0.0,0,2&3,4,7,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1761,88205,5,6,Social,0,3,9.223894587,1,5,6,5,6,1,0.0,0,0.0,0,0.0,0,2&3,5,6,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1762,88205,5,7,Social,0,3,3.406156695,1,5,7,5,7,1,0.0,0,0.0,0,0.0,0,2&3,5,7,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1763,88205,6,7,Social,0,3,7.399962963,1,6,7,6,7,1,0.0,0,0.0,0,0.0,0,2&3,6,7,1,,,,,,,,5.0,4.0,4.0,18.0,17.0,17.0,17.0,15.0,6.0,6.0,12.0,7.0,11.0,15.0,10.0,14.0,4.0,0.425925925926
1764,88206,2,3,Goods,0,3,3.419537892,1,1,2,2,3,1,0.0,0,0.0,0,0.0,0,2&3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
1765,88206,2,5,Goods,0,3,1.659501994,1,1,3,2,6,1,0.0,0,0.0,0,0.0,0,2&3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
1766,88206,2,4,Goods,0,3,2.934467806,1,1,4,2,4,1,0.0,0,0.0,0,0.0,0,2&3,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
1767,88206,2,6,Goods,0,3,1.918012536,1,1,6,2,5,1,0.0,0,0.0,0,0.0,0,2&3,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
1768,88206,2,7,Goods,0,3,2.320905413,1,1,7,2,7,1,0.0,0,0.0,0,0.0,0,2&3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
